text,code
259 write a python program to calculate the average of the remaining integers after deleting the least 5% and largest 5% of array members using Bogo Sort.,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def BogoSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
arr = BogoSort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))




"
260 Use the bogo sort algorithm to find out how many numbers in an array are smaller than each element of the array,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def BogoSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [6,5,4,8]
arr2 = BogoSort(arr.copy())
print([arr2.index(i) for i in arr])




"
261 Use cycle sort to sort an array in ascending order in python,"def cycleSort(array):

  for cycleStart in range(0, len(array) - 1):
    item = array[cycleStart]
     
    pos = cycleStart
    for i in range(cycleStart + 1, len(array)):
      if array[i] < item:
        pos += 1
     
    if pos == cycleStart:
      continue
     
    while item == array[pos]:
      pos += 1
    array[pos], item = item, array[pos]
     
    while pos != cycleStart:
       
      pos = cycleStart
      for i in range(cycleStart + 1, len(array)):
        if array[i] < item:
          pos += 1
       
      while item == array[pos]:
        pos += 1
      array[pos], item = item, array[pos]
   
  return array

arr = [9,4,3,5,6,1,2,7]
print(cycleSort(arr))




"
262 Write python code to sort an array in descending order using cycle sort,"def cycleSort(array):

  for cycleStart in range(0, len(array) - 1):
    item = array[cycleStart]
     
    pos = cycleStart
    for i in range(cycleStart + 1, len(array)):
      if array[i] < item:
        pos += 1
     
    if pos == cycleStart:
      continue
     
    while item == array[pos]:
      pos += 1
    array[pos], item = item, array[pos]
     
    while pos != cycleStart:
       
      pos = cycleStart
      for i in range(cycleStart + 1, len(array)):
        if array[i] < item:
          pos += 1
       
      while item == array[pos]:
        pos += 1
      array[pos], item = item, array[pos]
   
  return array

arr = [9,4,3,5,6,1,2,7]
print(cycleSort(arr))




"
"263 write a python program to find the element that appears more than ⌊n / 2⌋ times in an array using Cycle Sort, assume that this element always exists in the array","def cycleSort(array):

  for cycleStart in range(0, len(array) - 1):
    item = array[cycleStart]
     
    pos = cycleStart
    for i in range(cycleStart + 1, len(array)):
      if array[i] < item:
        pos += 1
     
    if pos == cycleStart:
      continue
     
    while item == array[pos]:
      pos += 1
    array[pos], item = item, array[pos]
     
    while pos != cycleStart:
       
      pos = cycleStart
      for i in range(cycleStart + 1, len(array)):
        if array[i] < item:
          pos += 1
       
      while item == array[pos]:
        pos += 1
      array[pos], item = item, array[pos]
   
  return array

arr = [2,2,1,1,1,2,2]
arr = cycleSort(arr)
print(arr[len(arr)//2])




"
265 Write a python program to determine the third distinct maximum number in an array using Cycle Sort Algorithm,"def cycleSort(array):

  for cycleStart in range(0, len(array) - 1):
    item = array[cycleStart]
     
    pos = cycleStart
    for i in range(cycleStart + 1, len(array)):
      if array[i] < item:
        pos += 1
     
    if pos == cycleStart:
      continue
     
    while item == array[pos]:
      pos += 1
    array[pos], item = item, array[pos]
     
    while pos != cycleStart:
       
      pos = cycleStart
      for i in range(cycleStart + 1, len(array)):
        if array[i] < item:
          pos += 1
       
      while item == array[pos]:
        pos += 1
      array[pos], item = item, array[pos]
   
  return array

arr = [2,2,3,1]
arr = cycleSort(arr)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])




"
268 write python code that uses cycle sort algorithm to print an array of each number's squares sorted in non-decreasing order from a given array,"def cycleSort(array):

  for cycleStart in range(0, len(array) - 1):
    item = array[cycleStart]
     
    pos = cycleStart
    for i in range(cycleStart + 1, len(array)):
      if array[i] < item:
        pos += 1
     
    if pos == cycleStart:
      continue
     
    while item == array[pos]:
      pos += 1
    array[pos], item = item, array[pos]
     
    while pos != cycleStart:
       
      pos = cycleStart
      for i in range(cycleStart + 1, len(array)):
        if array[i] < item:
          pos += 1
       
      while item == array[pos]:
        pos += 1
      array[pos], item = item, array[pos]
   
  return array

arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
print(cycleSort(arr))




"
269 Write a Cycle Sort based python program to find the mean of the remaining integers after the smallest 5% and largest 5% of the array's elements have been eliminated,"def cycleSort(array):

  for cycleStart in range(0, len(array) - 1):
    item = array[cycleStart]
     
    pos = cycleStart
    for i in range(cycleStart + 1, len(array)):
      if array[i] < item:
        pos += 1
     
    if pos == cycleStart:
      continue
     
    while item == array[pos]:
      pos += 1
    array[pos], item = item, array[pos]
     
    while pos != cycleStart:
       
      pos = cycleStart
      for i in range(cycleStart + 1, len(array)):
        if array[i] < item:
          pos += 1
       
      while item == array[pos]:
        pos += 1
      array[pos], item = item, array[pos]
   
  return array

arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
arr = cycleSort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))




"
270 Use the Cycle Sort Algorithm to determine the number of numbers in the array that are smaller than each number in the array.,"def cycleSort(array):

  for cycleStart in range(0, len(array) - 1):
    item = array[cycleStart]
     
    pos = cycleStart
    for i in range(cycleStart + 1, len(array)):
      if array[i] < item:
        pos += 1
     
    if pos == cycleStart:
      continue
     
    while item == array[pos]:
      pos += 1
    array[pos], item = item, array[pos]
     
    while pos != cycleStart:
       
      pos = cycleStart
      for i in range(cycleStart + 1, len(array)):
        if array[i] < item:
          pos += 1
       
      while item == array[pos]:
        pos += 1
      array[pos], item = item, array[pos]
   
  return array

arr = [6,5,4,8]
arr2 = cycleSort(arr.copy())
print([arr2.index(i) for i in arr])




"
271 Write python code to sort an array using recursive insertion sort in ascending order,"def insertionSortRecursive(A, n):
    if n <= 1:
        return
 
    insertionSortRecursive(A, n - 1)
 
    last = A[n - 1]
    j = n - 2
 
    while (j >= 0 and A[j] > last):
        A[j + 1] = A[j]
        j = j - 1
    A[j + 1] = last

arr = [9,4,3,5,6,1,2,7]
insertionSortRecursive(arr, len(arr))
print(arr)




"
272 Use the Recursive Insertion Sort algorithm to sort a given array in descending order,"def insertionSortRecursive(A, n):
    if n <= 1:
        return
 
    insertionSortRecursive(A, n - 1)
 
    last = A[n - 1]
    j = n - 2
 
    while (j >= 0 and A[j] > last):
        A[j + 1] = A[j]
        j = j - 1
    A[j + 1] = last

arr = [9,4,3,5,6,1,2,7]
insertionSortRecursive(arr, len(arr))
arr = arr[::-1]
print(arr)




"
"273 Write python code to determine the element that appears more than ⌊n / 2⌋ times in an array using Recursive Insertion Sort, assume that this element always exists in the array","def insertionSortRecursive(A, n):
    if n <= 1:
        return
 
    insertionSortRecursive(A, n - 1)
 
    last = A[n - 1]
    j = n - 2
 
    while (j >= 0 and A[j] > last):
        A[j + 1] = A[j]
        j = j - 1
    A[j + 1] = last

arr = [2,2,1,1,1,2,2]
insertionSortRecursive(arr, len(arr))
print(arr[len(arr)//2])




"
274 write a python program that uses Recursive Insertion Sort algorithm to determine if any value appears at least twice in the array.,"def insertionSortRecursive(A, n):
    if n <= 1:
        return
 
    insertionSortRecursive(A, n - 1)
 
    last = A[n - 1]
    j = n - 2
 
    while (j >= 0 and A[j] > last):
        A[j + 1] = A[j]
        j = j - 1
    A[j + 1] = last

arr = [1,2,3,1]
insertionSortRecursive(arr, len(arr))
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")




"
276 Use recursive insertion sort to determine three numbers whose product is maximum in a given array,"def insertionSortRecursive(A, n):
    if n <= 1:
        return
 
    insertionSortRecursive(A, n - 1)
 
    last = A[n - 1]
    j = n - 2
 
    while (j >= 0 and A[j] > last):
        A[j + 1] = A[j]
        j = j - 1
    A[j + 1] = last

arr = [1,2,3,4]
insertionSortRecursive(arr, len(arr))
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))




"
279 write python code that uses recursive insertion sort to find the mean of the remaining integers after the smallest 5% and largest 5% of the array's entries have been discarded,"def insertionSortRecursive(A, n):
    if n <= 1:
        return
 
    insertionSortRecursive(A, n - 1)
 
    last = A[n - 1]
    j = n - 2
 
    while (j >= 0 and A[j] > last):
        A[j + 1] = A[j]
        j = j - 1
    A[j + 1] = last

arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
insertionSortRecursive(arr, len(arr))
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))




"
280 write a python program to find out how many numbers in the array are smaller than each element using recursive insertion sort,"def insertionSortRecursive(A, n):
    if n <= 1:
        return
 
    insertionSortRecursive(A, n - 1)
 
    last = A[n - 1]
    j = n - 2
 
    while (j >= 0 and A[j] > last):
        A[j + 1] = A[j]
        j = j - 1
    A[j + 1] = last

arr = [6,5,4,8]
arr2 = arr.copy()
insertionSortRecursive(arr2, len(arr2))
print([arr2.index(i) for i in arr])




"
281 Write python code to sort an array in ascending order using Stooge sort algorithm,"def stoogesort(array, l, h):
 if l >= h:
  return

 if array[l]>array[h]:
  t = array[l]
  array[l] = array[h]
  array[h] = t
 
 if h-l+1 > 2:
  t = (int)((h-l+1)/3)
 
  stoogesort(array, l, (h-t))
 
  stoogesort(array, l+t, (h))
 
  stoogesort(array, l, (h-t))

arr = [9,4,3,5,6,1,2,7]
stoogesort(arr, 0, len(arr)-1)
print(arr)




"
282 Use the stooge sort algorithm to sort an array in descending order,"def stoogesort(array, l, h):
 if l >= h:
  return

 if array[l]>array[h]:
  t = array[l]
  array[l] = array[h]
  array[h] = t
 
 if h-l+1 > 2:
  t = (int)((h-l+1)/3)
 
  stoogesort(array, l, (h-t))
 
  stoogesort(array, l+t, (h))
 
  stoogesort(array, l, (h-t))

arr = [9,4,3,5,6,1,2,7]
stoogesort(arr, 0, len(arr)-1)
arr = arr[::-1]
print(arr)




"
283 Write a python function to find the element that appears more than ⌊n / 2⌋ times in an array using stooge sort assuming that this element always exists in the array,"def stoogesort(array, l, h):
 if l >= h:
  return

 if array[l]>array[h]:
  t = array[l]
  array[l] = array[h]
  array[h] = t
 
 if h-l+1 > 2:
  t = (int)((h-l+1)/3)
 
  stoogesort(array, l, (h-t))
 
  stoogesort(array, l+t, (h))
 
  stoogesort(array, l, (h-t))

arr = [2,2,1,1,1,2,2]
stoogesort(arr, 0, len(arr)-1)
print(arr[len(arr)//2])




"
284 Write python code to check if any value appears at least twice in the array using Stooge Sort Algorithm,"def stoogesort(array, l, h):
 if l >= h:
  return

 if array[l]>array[h]:
  t = array[l]
  array[l] = array[h]
  array[h] = t
 
 if h-l+1 > 2:
  t = (int)((h-l+1)/3)
 
  stoogesort(array, l, (h-t))
 
  stoogesort(array, l+t, (h))
 
  stoogesort(array, l, (h-t))

arr = [1,2,3,1]
stoogesort(arr, 0, len(arr)-1)
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")




"
285 write a python program to use stooge sort to locate the third distinct maximum number in this array.,"def stoogesort(array, l, h):
 if l >= h:
  return

 if array[l]>array[h]:
  t = array[l]
  array[l] = array[h]
  array[h] = t
 
 if h-l+1 > 2:
  t = (int)((h-l+1)/3)
 
  stoogesort(array, l, (h-t))
 
  stoogesort(array, l+t, (h))
 
  stoogesort(array, l, (h-t))

arr = [2,2,3,1]
stoogesort(arr, 0, len(arr)-1)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])




"
287 Write a python program that uses the Stooge Sort algorithm to determine the biggest perimeter of a triangle with a non-zero area generated from three of these lengths.,"def stoogesort(array, l, h):
 if l >= h:
  return

 if array[l]>array[h]:
  t = array[l]
  array[l] = array[h]
  array[h] = t
 
 if h-l+1 > 2:
  t = (int)((h-l+1)/3)
 
  stoogesort(array, l, (h-t))
 
  stoogesort(array, l+t, (h))
 
  stoogesort(array, l, (h-t))

arr = [2,1,2]
stoogesort(arr, 0, len(arr)-1)
arr = arr[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])




"
